Species,Cohort,MATRR ID,Date of BC,Timepoint,State,TP:,ALB:,ALKP:,ALT:,AST:,GGT:,TBIL:,GLU:,BUN:,CREA:,K:,NA:,CL:,Ca:,PHOS:,Fe:,CHOL:,LDH:,TRIG:,A/G ratio:,DBIL:,Glob:,Amyl:,MG:,WBC:,NEUT%:,BAND%:,LY%,MONO%:,EOS%:,BASO%:,HCT:,HGB:,RBC:,MCV:,MCH:,MCHC:,PLT:,,
rhesus,7a,10090,5/17/2011,open access,sedated,7,4.6,313,6,31,59,0.6,57,19.2,0.8,4,151,113,9.4,5.7,135,147,135,111,1.9,,2.4,0,,4.9,32.7,,60.7,4.5,1.5,0.6,37.2,12.7,5.11,72.7,24.8,34.1,414,,
rhesus,7a,10090,9/14/2011,open access,awake,6.7,4.6,320,12,20,55,0.3,56,17.9,0.7,4,151,110,9.7,4.1,118,124,231,82,2.2,,2.1,0,,11.3,79,,17,3,1,0,35.2,12,4.94,71.3,24.4,34.2,369,,
rhesus,7a,10090,1/31/2012,open access,sedated,6.7,4.3,186,16,23,53,0.2,64,18.5,0.9,3.8,150,109,9.6,5.1,164,129,274,97,1.8,,2.4,0,,4.63,40.2,,50.2,7.4,1.8,0.4,34.09,11.92,4.78,71.36,25,35,381,,
rhesus,7a,10091,5/26/2010,baseline,,6.6,4.5,201,26,30,55,0.2,64,23,0.7,4.1,141,101,8.8,5.8,60,121,323,25,2.1,,2.1,0,,9.9,51.8,0,44.1,2.3,1.3,0.5,35.2,11.7,5.55,63,21.1,33.2,381,,
rhesus,7a,10091,8/17/2010,H2O induction,awake,6.7,4.7,196,29,33,50,0.4,62,32.6,0.9,4.1,146,110,9.5,3.7,129,131,481,15,2.4,,2,0,,15.9,55.1,,38.3,3.9,1.9,0.8,36.4,12.3,5.5,66.2,22.3,33.7,410,,
rhesus,7a,10091,12/20/2010,1.5 g/kg etoh induction,sedated,6.2,4,282,16,30,54,0.3,49,24.3,1.2,4.1,148,107,9.5,4.7,115,110,362,53,1.8,,2.2,0,,12.4,43.3,,40.6,2.7,12.3,1.1,35.1,11.9,5.26,66.7,22.6,33.8,382,,
rhesus,7a,10091,5/17/2011,open access,sedated,6.6,4.5,257,21,45,96,0.5,47,23.9,0.9,3.9,149,110,9,5.4,164,177,304,147,2.1,,2.1,0,,9.2,34.5,,61.1,2.7,1,0.7,35.7,12.2,5.47,65.2,22.2,34.1,450,,
rhesus,7a,10091,9/14/2011,open access,awake,6.8,4.7,244,22,23,83,0.3,54,20.8,0.8,3.8,115,112,9.2,4,118,165,276,113,2.2,,2.1,0,,14.7,67,,30,3,0,0,33.3,11,5.07,65.7,21.8,33.1,378,,
rhesus,7a,10091,1/31/2012,open access,sedated,6.6,4.4,197,22,20,87,0.2,63,22.2,0.8,3.9,150,110,9.4,4.8,142,159,264,91,2,,2.2,0,,7.38,38.3,,57.1,3.1,1,0.5,32.02,11.05,5.06,63.33,21.9,34.5,400,,
rhesus,7a,10092,5/26/2010,baseline,sedated,6.5,4.9,328,25,25,45,0.3,58,14,0.8,3.9,153,112,9.6,6.3,87,141,228,33,3.1,,1.6,0,,10.2,38,0,55.3,4.1,1.8,0.8,43.2,14.8,6.07,71,24.4,34.3,521,,
rhesus,7a,10092,8/17/2010,H2O induction,awake,6.7,4.8,412,16,32,39,0.5,97,17.7,0.7,4.4,148,109,9.7,5,147,161,781,50,2.5,,1.9,0,,13.1,41.4,,51.7,5,0.9,1,44.6,15.4,6.14,72.6,25.1,34.7,636,,
rhesus,7a,10092,12/20/2010,1.5 g/kg etoh induction,sedated,6.2,4.3,277,30,36,36,0.3,107,15.6,0.9,3.6,148,108,10.1,4.8,138,149,397,69,2.3,,1.9,0,,8.3,52.6,,42.6,3.4,0.9,0.5,40.3,13.8,5.58,72.2,24.8,34.3,509,,
rhesus,7a,10092,5/17/2011,open access,sedated,6.4,4.4,368,20,49,47,0.7,56,17.7,0.7,4.8,148,109,9.3,6.4,209,164,472,89,2.2,,2,0,,8.6,44.6,,49.8,3.7,1.2,0.7,41.5,14.3,5.67,73.2,25.2,34.5,523,,
rhesus,7a,10092,9/14/2011,open access,awake,7,4.8,221,29,24,45,0.3,64,16.9,0.9,4,153,110,9.3,4.6,180,159,230,85,2.2,,2.2,0,,6.9,70.3,,24.8,3.8,0.6,0.5,40.4,13.5,5.45,74.2,24.9,33.5,453,,
rhesus,7a,10092,1/31/2012,open access,sedated,6.4,4.3,195,31,31,51,0.2,96,15,0.7,4,148,106,9.8,5.5,194,151,442,98,2,,2.1,0,,9.27,44.9,,47.1,7,0.6,0.4,40.27,14.03,5.55,72.6,25.3,34.9,519,,
rhesus,7a,10093,5/26/2010,baseline,sedated,6.7,4.6,310,17,23,67,0.2,66,14,0.7,3.9,142,102,8.9,6.8,77,130,272,28,2.2,,2.1,0,,10.4,46.1,0,48.8,3.2,1.2,0.7,38.8,12.9,5.54,70,23.3,33.2,351,,
rhesus,7a,10093,8/17/2010,H2O induction,awake,7.2,4.8,334,12,33,61,1.1,68,16.3,0.7,4.5,148,113,9.4,5.7,179,125,647,12,2,,2.4,0,,,,,,,,,,,,,,,,,
rhesus,7a,10093,5/17/2011,1.5 g/kg etoh induction,sedated,6.4,4.4,285,30,37,88,0.5,66,23.7,0.6,3.4,149,110,8.9,6,163,112,248,52,2.2,,2,0,,7.6,32.5,,61.6,4,1.4,0.5,36.5,12.4,5.02,72.8,24.6,33.8,326,,
rhesus,7a,10093,9/14/2011,open access,sedated,6.7,4.6,210,21,17,67,0.3,78,18.7,0.7,3.4,153,109,8.8,5,166,114,226,47,2.2,,2.1,0,,8,50.7,,41.6,6.2,1.1,0.4,36.5,12.2,5.04,72.4,24.3,33.5,286,,
rhesus,7a,10093,1/31/2012,open access,awake,6.5,4.3,207,21,18,88,0.2,63,21.2,0.8,3.9,150,110,9,5.4,172,108,287,32,2,,2.2,0,,7.36,48.5,,44.4,5.8,0.8,0.5,35.33,12.16,4.93,71.62,24.6,34.4,321,,
rhesus,7a,10094,4/8/2010,open access,sedated,6.8,4.8,607,31,47,68,0.3,62,14.5,0.7,3.8,147,117,9.3,6.4,111,129,386,33,2.4,,2,0,,7.6,63.9,0,30.4,3.2,1.9,0.6,38.5,12.5,5.06,76,24.7,32.5,424,,
rhesus,7a,10094,5/26/2010,baseline,sedated,7.3,4.8,339,26,31,59,0.2,63,12,0.7,4.2,151,110,9.3,6.5,108,157,235,22,1.9,,2.5,0,,7.8,56,0,35.8,4.9,2.8,0.5,40.3,13.6,5.52,73,24.6,33.7,400,,
rhesus,7a,10094,8/17/2010,H2O induction,awake,7.2,4.7,360,22,33,58,0.6,69,15,0.6,4.1,147,111,9.9,4.6,136,188,437,3,1.9,,2.5,0,,4.1,31.7,,60.3,4.6,2.9,0.5,37.7,12.7,5.08,74.2,25,33.6,314,,
rhesus,7a,10094,12/20/2010,1.5 g/kg etoh induction,sedated,6.8,4.2,496,15,40,70,0.2,61,14,0.7,3.7,145,105,10.2,6.6,116,175,299,27,1.6,,2.6,0,,4.9,39,,53.4,3.8,3.5,0.3,36.6,12.3,4.86,75.4,25.3,33.5,423,,
rhesus,7a,10094,5/17/2011,open access,sedated,7.3,4.8,326,22,41,71,0.4,61,21.9,1.1,4.2,151,110,9.4,5.1,142,177,218,30,1.9,,2.5,0,,4.5,37.9,,53.3,5.5,2.7,0.6,35.6,12.3,4.78,74.5,25.7,34.5,398,,
rhesus,7a,10094,9/14/2011,open access,awake,7.1,4.6,330,16,27,66,0.3,65,13.5,0.9,3.9,153,111,9.5,4.6,78,163,231,26,1.8,,2.5,0,,7,69.4,,23.7,5.6,1,0.3,33.9,11.2,4.45,76.1,25.2,33.1,361,,
rhesus,7a,10094,1/31/2012,open access,sedated,7.2,4.5,309,23,22,80,0.1,62,14.9,0.8,4.1,150,111,9.5,4.8,177,160,212,29,1.7,,2.7,0,,5.43,38.8,,50.9,7,2.6,0.7,34.8,11.92,4.76,73.16,25.1,34.3,293,,
rhesus,7a,10095,5/26/2010,baseline,sedated,7.5,4.9,348,30,24,57,0.2,93,11,1,4.1,148,106,9.9,6.4,71,166,204,41,1.9,,2.6,0,,8.3,59.6,0,35.2,3.6,1,0.6,43.6,14.7,5.89,74,25,33.7,291,,
rhesus,7a,10095,8/17/2010,H2O induction,awake,8.4,5.3,512,15,26,56,0.6,71,13.2,0.9,4,155,109,10.7,4.7,156,211,445,35,1.7,,3.1,0,,7.6,53.1,,40,4.6,1.7,0.6,46.1,15.5,6.16,74.8,25.1,33.5,319,,
rhesus,7a,10095,12/20/2010,1.5 g/kg etoh induction,sedated,6.7,4.3,505,27,31,69,0.2,75,11.3,0.9,3.7,143,103,10.1,5,56,193,358,25,1.8,,2.4,0,,6.7,57.1,,36.8,4.3,1.2,0.6,40.1,13.5,5.38,74.6,25.2,33.7,275,,
rhesus,7a,10095,5/17/2011,open access,sedated,7.1,4.6,428,32,39,82,0.7,60,15.5,0.9,3.9,149,112,9.6,4.7,139,168,119,70,1.8,,2.5,0,,8.8,61.6,,31.1,4.5,2.1,0.7,42.7,14.5,5.74,74.4,25.3,34,286,,
rhesus,7a,10095,9/14/2011,open access,awake,7.3,4.8,387,24,15,68,0.4,74,16,0.9,3.6,154,111,9.6,3.9,101,170,159,65,1.9,,2.5,0,,9.5,73.8,,20.4,4.4,1,0.4,43.4,14.6,5.81,74.7,25.1,33.6,242,,
rhesus,7a,10095,1/31/2012,open access,sedated,6.9,4.5,316,20,20,91,0.3,64,13.7,1,3.7,150,109,9.9,3.9,166,167,210,85,1.9,,2.4,0,,6.5,53.1,,40.3,5.2,0.9,0.5,40.55,13.91,5.54,73.16,25.1,34.3,234,,
rhesus,7a,10096,5/26/2010,baseline,sedated,7,4.9,532,38,42,94,0.2,71,19,0.9,4.7,152,113,10.2,6.3,91,137,402,47,2.3,,2.1,0,,6.6,36.1,0,58.1,3.7,1.4,0.7,43.5,14.7,5.68,77,25.9,33.8,322,,
rhesus,7a,10096,8/17/2010,H2O induction,awake,7.2,5,386,20,42,80,0.5,72,13.2,1,5.6,140,103,9.4,6.8,212,226,729,3,2.3,,2.2,0,,6.7,18.7,,70.5,5.1,4.4,1.3,43.5,15.2,5.82,74.7,26.1,34.9,502,,
rhesus,7a,10096,12/20/2010,1.5 g/kg etoh induction,sedated,6.5,4.2,601,20,46,114,0.1,57,18.9,1.2,4.2,151,112,10.3,5.6,187,167,485,73,1.8,,2.3,0,,6.1,30.3,,64.2,3.6,1.3,0.6,38.9,13.3,5.16,75.5,25.9,34.3,472,,
rhesus,7a,10096,5/17/2011,open access,sedated,6.4,4.3,508,32,47,116,0.6,67,14,0.9,4.1,150,114,9.6,6.1,102,149,327,61,2,,2.1,0,,7.2,36,,57,4.9,1.6,0.5,37.8,13,4.95,76.4,26.2,34.4,477,,
rhesus,7a,10096,9/14/2011,open access,awake,7.3,4.9,401,51,55,92,0.3,54,18.9,1.2,5.3,154,114,9.4,4.1,152,169,621,89,2,,2.4,0,,5.1,56.1,,37.9,4,1.7,0.3,40.4,13.6,5.34,75.7,25.6,33.8,188,,
rhesus,7a,10096,1/31/2012,open access,sedated,7,4.3,381,66,40,111,0.2,52,20,1,5.1,150,111,9.9,5,224,129,348,63,1.6,,2.7,0,,4.17,33.9,,58.9,5.1,1.7,0.4,39.79,13.88,5.44,73.09,25.5,34.9,484,,
rhesus,7a,10097,5/26/2010,baseline,sedated,7.1,4.6,334,29,30,67,0.2,67,14,0.7,3.4,150,110,9.5,5.8,56,139,184,52,1.8,,2.5,0,,9,44.2,0,50.4,3,1.8,0.6,37.3,12.5,5.16,72,24.2,33.5,331,,
rhesus,7a,10097,8/17/2010,H2O induction,awake,7.4,4.7,436,17,27,74,0.5,76,15,0.9,3.6,149,110,10,4.4,127,142,370,24,2,,2.4,0,,7.7,37.4,,56.8,3.2,2,0.6,39.2,13.2,5.48,71.4,24.1,33.8,462,,
rhesus,7a,10097,12/20/2010,1.5 g/kg etoh induction,sedated,7.1,4.8,275,32,37,62,0.1,90,16.7,0.9,3.5,149,106,10.4,5.4,117,140,343,47,2.1,,2.3,0,,6.7,44,,51.3,2.7,1.5,0.5,34.6,11.7,4.79,72.2,24.4,33.8,408,,
rhesus,7a,10097,5/17/2011,open access,sedated,6.9,4.7,292,16,45,78,0.6,72,16.3,0.9,3.5,149,109,9.3,4.8,101,166,227,51,2.1,,2.2,0,,6,43.7,,49.8,4.2,1.8,0.5,36.3,12.3,4.98,72.9,24.6,33.8,408,,
rhesus,7a,10097,9/14/2011,open access,awake,7.2,4.8,286,24,29,89,0.4,62,16.2,0.7,3.8,153,108,9.7,4.2,128,176,220,81,2,,2.4,0,,8.3,72.7,,22.1,3.8,1,0.4,34.2,11.5,4.77,71.6,24.1,33.6,392,,
rhesus,7a,10097,1/31/2012,open access,sedated,7.2,4.6,228,18,34,93,0.2,60,13,0.8,3.9,150,108,9.8,4.8,114,167,317,122,1.8,,2.6,0,,7.23,55.2,,37.5,5.1,1.9,0.3,32.93,11.62,4.71,69.91,24.7,35.3,456,,
rhesus,7a,10098,5/26/2010,baseline,sedated,7.1,4.4,358,30,28,81,0.3,68,14,0.7,3.7,154,111,9.3,7.5,80,153,227,93,1.6,,2.7,0,,12,28.4,0,64.4,4,2.3,0.9,39.6,12.9,5.67,70,22.8,32.6,428,,
rhesus,7a,10098,8/17/2010,H2O induction,awake,7.3,4.9,351,37,31,92,0.5,84,39.4,0.8,4.8,150,112,9.7,5.3,150,169,363,34,2,,2.4,0,,8.4,31.7,,62.2,3.8,1.6,0.7,40.4,13.4,5.76,70,23.3,33.2,313,,
rhesus,7a,10098,12/20/2010,1.5 g/kg etoh induction,sedated,6.6,4.2,310,32,27,62,0.2,69,21.9,0.7,4.1,150,110,9.9,6.8,100,148,303,55,1.8,,2.4,0,,4,49.1,,43.9,3.9,1,2.1,17.6,6.5,2.53,69.6,25.7,37,167,,
rhesus,7a,10098,5/17/2011,open access,sedated,7,4.6,275,25,41,85,0.8,63,27.1,0.8,4.1,150,111,9.4,6.7,146,196,161,219,1.9,,2.4,0,,4.8,25.8,,68.7,3.7,1.1,0.7,36.4,12.8,5.15,70.6,24.9,35.3,455,,
rhesus,7a,10098,9/14/2011,open access,awake,7,4.7,236,18,16,64,0.4,73,11.6,0.8,4,154,113,6.4,5.5,114,169,162,91,2,,2.3,0,,6.3,55.5,,37.7,5.6,0.8,0.4,34.9,12,4.9,71.3,24.6,34.5,412,,
rhesus,7a,10098,1/31/2012,open access,sedated,6.8,4.5,190,31,21,84,0.3,67,16.9,0.9,4,151,109,9.9,4.8,146,174,155,142,2.3,,2,0,,4.59,35.3,,57.3,6.3,0.8,0.3,33.9,11.8,4.89,69.31,24.1,34.8,416,,
rhesus,7b,10182,3/12/2012,open access,sedated,6.7,3.8,133,21,,,,54,23.5,1.12,4.6,140,,,,,,,,,,,,,5.22,52.8,,40.3,4.4,2.1,0.4,33.77,11.84,4.97,67.99,23.9,35.1,327,,
rhesus,7b,10182,5/29/2012,open access,sedated,6.9,4.4,93,20,40,47,0.5,63,16,1,3.6,150,106,9.4,6.1,133,149,530,37,1.8,,2.5,0,,6.5,54.1,,38,4.8,2.7,0.4,34.34,11.62,4.94,69.45,23.5,33.8,361,,
rhesus,7b,10082,5/26/2010,baseline,sedated,6.7,4.3,295,33,27,96,0.2,65,21,1.1,4.3,152,112,9,4.8,80,126,133,27,1.8,,2.4,0,,6.8,60.7,0,32.1,4.7,2,0.5,39,13.1,5.48,71,23.9,33.6,410,,
rhesus,7b,10082,12/20/2010,pre-induction,sedated,6.9,4.3,338,43,47,57,0.1,47,22.8,1,3.7,151,110,10.2,4.8,110,157,327,69,1.7,,2.6,0,,,,,,,,,,,,,,,,,
rhesus,7b,10082,5/17/2011,1.0 g/kg etoh induction,sedated,6.3,4.2,217,34,46,56,0.4,68,23.1,1,3.8,148,111,9.5,3.5,178,153,180,27,2,,2.1,0,,6.1,54.5,,36.8,6.1,2,0.6,37.8,13,5.28,71.5,24.5,34.3,436,,
rhesus,7b,10082,9/14/2011,open access,sedated,6.9,4.6,217,25,22,50,0.3,70,23.6,1,3.3,154,115,9,2.4,96,142,132,35,2,,2.3,0,,8.7,73.2,,19,6.6,0.8,0.4,38.7,13,5.32,72.8,24.4,33.6,417,,
rhesus,7b,10082,1/31/2012,open access,sedated,6.8,4.2,191,29,31,62,0.2,78,17.3,0.8,3.9,152,110,9.5,3.9,160,160,249,48,1.6,,2.6,0,,6.18,63.1,,27.2,8.1,1.2,0.4,36.63,12.68,5.2,70.4,24.4,34.6,471,,
rhesus,7b,10082,5/29/2012,open access,sedated,6.9,4.3,153,29,42,62,0.6,68,16.5,0.9,4.1,149,105,9.5,4.8,149,144,545,42,1.7,,2.6,0,,,,,,,,,,,,,,,,,
rhesus,7b,10083,5/26/2010,baseline,sedated,6.8,4.6,269,21,24,81,0.2,66,14,0.9,3.9,154,114,9,5.7,65,154,124,36,2.1,,2.2,0,,6.7,45,0,49.6,3.8,1.1,0.5,40,13.3,5.71,70,23.3,33.3,345,,
rhesus,7b,10083,12/20/2010,pre-induction,sedated,6.3,4.1,259,25,27,82,0.3,60,13.2,0.8,3.9,149,111,10,5.9,108,126,205,33,1.9,,2.2,0,,5.4,52.1,,43,3.4,1.2,0.3,38,12.7,5.35,71.1,23.7,33.4,367,,
rhesus,7b,10083,5/17/2011,1.0 g/kg etoh induction,sedated,6.2,4,143,19,33,64,0.6,65,17.1,0.9,3.8,147,111,9.1,4.7,150,118,136,47,1.8,,2.2,0,,4.7,36.1,,58.1,3.5,2,0.3,35.1,12,4.94,71.1,24.2,34.1,391,,
rhesus,7b,10083,9/14/2011,open access,sedated,7.1,4.5,107,16,15,68,0.3,78,11.2,0.8,4.1,153,114,9.2,4.8,167,143,113,61,1.7,,2.6,0,,5.3,54.5,,39.4,4.6,1.2,0.3,36.3,12.2,5.06,71.7,24.1,33.7,380,,
rhesus,7b,10083,1/31/2012,open access,sedated,6.7,4.1,109,25,21,75,0.3,67,17.3,0.9,3.9,149,111,9.4,5.2,147,145,207,52,1.6,,2.6,0,,4.57,44.1,,48.5,5.9,1.2,0.3,31.69,11.03,4.54,69.76,24.3,34.8,395,,
rhesus,7b,10083,5/29/2012,open access,sedated,6.6,4.3,74,17,22,63,0.6,71,20.6,1,3.8,147,104,9.4,5.8,170,135,355,41,1.9,,2.3,0,,5.06,52.5,,43.4,2.2,1.3,0.6,33.85,11.56,4.8,70.46,24.1,34.1,359,,
rhesus,7b,10084,5/26/2010,baseline,sedated,6.5,4.3,604,31,27,82,0.2,56,13,0.7,4,151,111,9.3,6.7,62,131,256,86,2,,2.2,0,,10.7,63.3,0,31.2,3.8,1.1,0.6,44.7,14.8,6.29,71,23.5,33.1,346,,
rhesus,7b,10084,12/20/2010,pre-induction,sedated,6.9,4.6,426,21,29,75,0.2,62,9.8,0.9,4,149,107,10.3,6.1,97,179,417,72,2,,2.3,0,,,,,,,,,,,,,,,,,
rhesus,7b,10084,5/17/2011,1.0 g/kg etoh induction,sedated,6.8,4.6,304,22,41,62,0.4,73,22.6,0.7,4.3,148,110,9.4,6.9,165,124,376,70,2.1,,2.2,0,,6.3,47.1,,46.8,3.2,2.1,0.8,45.2,15.1,6.3,71.7,24,33.5,291,,
rhesus,7b,10084,9/14/2011,open access,sedated,7,4.7,192,22,24,53,0.4,62,14.3,0.9,4.3,153,110,9.4,5.1,118,134,385,88,2,,2.3,0,,5.4,43.8,,48.8,5.6,1.2,0.6,44.4,14.6,6.12,72.5,23.9,32.9,254,,
rhesus,7b,10084,1/31/2012,open access,sedated,7,4.4,165,27,28,60,0.2,80,14.6,0.7,4.2,149,106,9.6,5.4,151,134,451,227,1.7,,2.6,0,,7.24,51.9,,42,4.4,1.3,0.4,40.41,13.71,5.78,69.93,23.7,33.9,241,,
rhesus,7b,10084,5/29/2012,open access,sedated,7.3,4.7,102,17,25,55,0.6,56,16.8,1.1,4,149,103,9.8,5.4,114,122,376,162,1.8,,2.6,0,,4.79,60.9,,33.9,4.1,0.9,0.2,40.58,13.67,5.73,70.83,23.9,33.7,335,,
rhesus,7b,10183,3/13/2012,open access,sedated,6.3,3.8,215,33,,,,47,15.5,0.96,4.3,145,,,,,,,,,,,,,5.12,40.7,,52.4,4.4,2.1,0.4,35.7,12.35,5.3,67.36,23.3,34.6,182,,
rhesus,7b,10183,5/29/2012,open access,sedated,6.7,4.4,206,23,31,55,0.5,73,13.9,1.2,3.5,147,101,9.1,6.1,198,140,440,69,1.9,,2.3,0,,6.46,43.1,,50.1,3.9,2.5,0.4,37.43,12.52,5.42,69.04,23.1,33.5,404,,
rhesus,7b,10085,5/26/2010,baseline,sedated,6.4,4.5,334,38,25,65,0.2,56,21,1,4,151,112,9.1,6.6,89,140,185,29,2.4,,1.9,0,,10.7,57.2,0,37.7,3.3,1.2,0.6,37.5,12.5,5.35,70,23.4,33.3,539,,
rhesus,7b,10085,12/20/2010,pre-induction,sedated,6.4,4.4,320,40,34,57,0.2,49,29.7,0.9,3.9,150,110,9.4,5.9,110,193,400,62,2.2,,2,0,,7.5,39.6,,55.3,3.8,0.8,0.5,38.1,12.8,5.51,69.1,23.3,33.7,525,,
rhesus,7b,10085,5/17/2011,1.0 g/kg etoh induction,sedated,6.3,4.4,213,24,39,63,0.6,68,32.4,0.8,4,146,110,9.1,5.7,154,163,357,53,2.3,,1.9,0,,6.8,33.3,,59.3,6.2,0.7,0.5,34.6,11.7,5.02,68.9,23.2,33.7,550,,
rhesus,7b,10085,9/14/2011,open access,sedated,6.7,4.8,136,26,25,54,0.2,52,23.5,0.9,4,153,109,9,5.3,112,175,287,55,2.5,,1.9,0,,8.1,61.6,,31.7,5.2,0.9,0.6,33.4,11.3,4.77,69.9,23.7,33.9,530,,
rhesus,7b,10085,1/31/2012,open access,sedated,6.5,4.5,155,41,30,86,0.2,75,23.5,0.8,3.7,148,107,9.3,5.2,150,165,321,74,2.3,,2,0,,7.01,35.2,,56.1,7.6,0.7,0.4,32.85,11.21,4.81,68.33,23.3,34.1,283,,
rhesus,7b,10085,5/29/2012,open access,sedated,6.7,4.9,141,23,28,70,0.5,45,30.2,1.1,4,149,103,9.7,5.9,135,172,419,96,2.7,,1.8,0,,7.25,62.5,,33.5,2.8,0.9,0.3,34.94,11.67,5.05,69.22,23.1,33.4,501,,
rhesus,7b,10184,3/13/2012,open access,sedated,7,4.1,100,45,,,,68,17.7,1.05,3.7,145,,,,,,,,,,,,,7.33,57.3,,33.6,6.4,2.4,0.3,37.77,12.93,5.43,69.59,23.8,34.2,368,,
rhesus,7b,10184,5/29/2012,open access,sedated,6.6,4.2,82,21,26,47,0.6,51,13.5,1.1,3.7,148,104,9.4,5.9,177,137,564,46,1.8,,2.4,0,,5.94,58.4,,35.1,4.3,1.9,0.3,36.26,12.6,5.35,67.8,23.6,34.7,402,,
rhesus,7b,10086,5/26/2010,baseline,sedated,6.6,4.6,151,20,33,60,0.9,53,17,1,4.1,150,113,9.1,6.1,86,138,321,25,2.3,,2,0,,9.7,64.9,0,29.4,4.6,0.6,0.5,37.7,12.6,5.32,71,23.7,33.4,346,,
rhesus,7b,10086,12/20/2010,pre-induction,sedated,6.6,4.4,145,35,32,48,0.1,44,21.1,0.8,3.5,149,107,9.7,5.5,120,146,248,67,2,,2.2,0,,7.3,36.1,,58.1,4.3,0.8,0.7,39.9,13.5,5.61,71.1,24,33.8,374,,
rhesus,7b,10086,5/17/2011,1.0 g/kg etoh induction,sedated,6.2,4.3,121,22,38,58,0.6,56,34.6,0.9,3.6,148,108,9.5,4.5,147,127,187,42,2.3,,2.9,0,,6.2,34,,60.1,3.8,1.3,0.8,37.9,12.9,5.42,69.9,23.9,34.1,379,,
rhesus,7b,10086,9/14/2011,open access,sedated,6.6,4.3,120,36,31,64,0.3,48,16.8,0.8,3.5,152,109,9.1,4.8,138,174,229,124,1.9,,2.3,0,,6.5,58.7,,34.8,4.5,1,1,36.5,12.5,5.12,71.3,24.5,34.4,401,,
rhesus,7b,10086,1/31/2012,open access,sedated,6.7,4.1,107,28,29,62,0.1,61,19.1,0.6,4.8,147,108,9.6,4.7,210,146,361,109,1.6,,2.6,0,,6.96,42.5,,49.2,5.6,2.1,0.6,37.56,12.92,5.41,69.42,23.9,34.4,413,,
rhesus,7b,10086,5/29/2012,open access,sedated,6.6,4.4,105,20,28,62,0.6,46,20.2,0.8,3.9,150,103,9.9,5.1,115,146,321,80,2,,2.2,0,,5.22,40.5,,53.6,4.6,0.9,0.4,38.37,12.88,5.43,70.6,23.7,33.6,388,,
rhesus,7b,10185,3/12/2012,open access,sedated,6.9,4.1,104,29,,,,57,11.3,0.62,3.7,138,,,,,,,,,,,,,10.03,59.1,,29.5,7.7,3.2,0.5,32.74,11.55,4.75,68.96,24.3,35.3,324,,
rhesus,7b,10185,5/29/2012,open access,sedated,6.2,3.9,106,29,36,66,0.6,50,18,0.7,3.8,147,106,8.9,5.1,136,92,595,38,1.7,,2.3,0,,9.59,64.7,,27,5.5,2.5,0.3,31.08,10.57,4.5,69.08,23.5,34,358,,
rhesus,14,10249,10/12/2015,baseline,awake,7.6,4.9,552,27,28,,,86,28.6,0.8,4.2,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10249,11/14/2016,1.5 g/kg etoh induction,sedated,6.6,4.7,281,30,30,75,0.1,59,28.7,0.8,3.7,148,107,,5.3,,101,,45,,,,,2.05,5.15,,,,,,,36.9,11.85,5.18,71.2,22.87,32.12,236,,
rhesus,14,10249,2/14/2017,open access,sedated,6.5,4.4,225,24,35,71,0.2,62,21.7,0.8,3.7,146,107,,5.6,,108,,65,,,,,1.8,4.69,,,,,,,35.92,11.68,5.02,71.56,23.26,32.5,346,,
rhesus,14,10249,7/14/2017,open access,awake,7.3,5,183,21,26,74,0.2,79,15.3,0.7,3.8,145,105,,5.2,,131,,74,,,,,2.22,,,,,,,,,,,,,,,,
rhesus,14,10249,7/28/2017,open access,awake,7.5,4.9,176,22,30,77,0.2,74,17.8,0.8,4.1,145,106,,4.7,,127,,86,,,,,1.75,,,,,,,,,,,,,,,,
rhesus,14,10249,9/29/2017,open access,sedated,7.1,4.7,131,23,33,70,0.2,71,15,0.8,3.9,149,106,,4.6,,128,,81,,,,,1.64,5.87,,,,,,,38.42,12.47,5.28,72.79,23.62,32.46,399,,
rhesus,14,10249,10/23/2017,open access,awake,7.8,4.9,143,22,32,73,0.2,78,13.6,0.6,4.2,147,106,,5.2,,140,,113,,,,,1.93,,,,,,,,,,,,,,,,
rhesus,14,10249,10/27/2017,open access,awake,7.2,4.8,146,21,42,72,0.2,51,13.5,0.8,4.3,148,106,,4.3,,97,,92,,,,,1.75,,,,,,,,,,,,,,,,
rhesus,14,10249,12/11/2017,open access,awake,7.5,6,138,24,40,66,0.2,62,21.1,0.8,4.8,150,106,,5,,146,,139,,,,,1.91,8.31,,,,,,,37.31,12.04,5.14,72.6,23.44,32.28,463,,
rhesus,14,10249,2/12/2018,1st abstinence,awake,7.5,5.2,147,26,35,70,0.2,54,22.9,0.9,4.7,149,108,,4.4,,135,,29,,,,,2.05,6.35,,,,,,,39.75,12.98,5.48,72.53,23.68,32.66,450,,
rhesus,14,10249,5/9/2018,1st relapse,sedated,6.9,4.6,127,24,28,67,0.2,68,15.6,0.6,3.9,145,106,,6.1,,132,,93,,,,,2.01,5.88,,,,,,,38.67,12.54,5.31,72.89,23.64,32.43,432,,
rhesus,14,10249,6/8/2018,2nd abstinence,awake,7,4.7,141,22,34,72,0.2,55,12.8,0.8,4.6,153,106,,4.9,,90,,54,,,,,1.65,,,,,,,,,,,,,,,,
